,nhru_v1_1,i,j,wght
18146,736,120,32,0.33944500333279226
18147,736,120,31,0.14912452808832144
18148,737,126,35,1.2601619272960474e-05
18149,737,125,35,0.0005408321821951483
18150,737,126,34,0.021324858794882613
18151,737,125,34,0.055241185199719565
18152,737,127,33,0.0012931134822263726
18153,737,126,33,0.048630828067311074
18154,737,125,33,0.06155252833706618
18155,737,124,35,0.012977675605890089
18156,737,123,35,0.007061448202871412
18157,737,122,35,0.020005808090844554
18158,737,124,34,0.056554711866765014
18159,737,123,34,0.06132559126200991
18160,737,122,34,0.06142920840581617
18161,737,124,33,0.060316137696056565
18162,737,123,33,0.05775016351711909
18163,737,122,33,0.050625066005809294
18164,737,121,33,0.028854470101328883
18165,737,127,32,0.03304602487421521
18166,737,126,32,0.061593568422737006
18167,737,125,32,0.061552528337034146
18168,737,127,31,0.033217905382817624
18169,737,124,32,0.02245224499471753
18170,737,126,31,0.05263144573736252
18171,737,125,31,0.045680319418890517
18172,737,127,30,0.007489245383551044
18173,737,124,31,0.0013671672792870773
18174,737,126,30,0.0042729867556489465
18175,737,123,32,0.006124872782979119
18176,737,122,32,0.005265444500660501
18177,737,121,35,0.008660119715238208
18178,737,121,34,0.0511498979777019
18179,738,123,37,0.012274855320655479
18180,738,124,36,0.018512585982135593
18181,738,123,36,0.0733756021076149
18182,738,122,36,0.23909723325441923
18183,738,123,35,0.18411742450023638
18184,738,122,35,0.1699614800535089
18185,738,123,34,0.0006020454441590946
18186,738,122,37,0.11791860220120812
18187,738,121,37,0.03469917118668364
18188,738,121,36,0.09287439633078996
18189,738,121,35,0.05656660361868499
18190,739,119,27,0.0014126211737130994
18191,739,119,26,0.062376461302917414
18192,739,122,27,0.09018534895885132
18193,739,121,27,0.1509631583663305
18194,739,120,27,0.048353013631031984
18195,739,122,26,0.07994794431755524
18196,739,123,27,0.0005953943918101349
18197,739,121,26,0.24886533545696857
18198,739,120,26,0.23547036212825254
18199,739,122,25,0.010754330610875894
18200,739,121,25,0.06784000866605339
18201,739,120,25,0.0032360209955961654
18202,740,119,26,0.04120987295454683
18203,740,121,26,0.00804353161676749
18204,740,120,26,0.040254732887470744
18205,740,121,25,0.16014474957603597
18206,740,120,25,0.5216674141687084
18207,740,119,25,0.14087634498958956
18208,740,121,24,0.021567916698095102
18209,740,120,24,0.0662354371086973
18210,741,121,33,0.4599160658294386
18211,741,121,34,0.15739238847676118
18212,741,120,34,0.31915846261089637
18213,741,120,33,0.06353308308310206
18214,742,125,57,0.7814786413836762
18215,742,125,56,0.2185213586163274
18216,743,121,33,0.10156872290578554
18217,743,121,32,0.24127311031181353
18218,743,120,32,0.6564742697448122
18219,743,120,31,0.0006838970375587213
18220,744,121,25,0.023188120889818673
18221,744,121,24,0.030351916822207576
18222,744,120,24,0.07115126739988316
18223,744,119,24,0.009123912348120069
18224,744,121,23,0.020454798144756797
18225,744,120,23,0.09064771744253905
18226,744,119,23,0.07196049500807576
18227,744,121,22,0.0013848819554501323
18228,744,120,22,0.08859904081536614
18229,744,119,22,0.09058678078952961
18230,744,118,22,0.03787027660508328
18231,744,120,21,0.09064376739020658
18232,744,119,21,0.08579917650085232
18233,744,118,21,0.033185570132979555
18234,744,120,20,0.0722386063390477
18235,744,121,21,0.061216791245920756
18236,744,122,20,0.0058845021972576
18237,744,121,20,0.07187427822413608
18238,744,122,19,0.0013818161074215596
18239,744,121,19,0.0035964392569224624
18240,744,118,23,0.004709094693635656
18241,744,119,20,0.03415074969074872
18242,745,123,40,0.011922914276766002
18243,745,124,39,0.028026479719662736
18244,745,123,39,0.1646698130491614
18245,745,123,41,0.0020855391994931975
18246,745,122,41,0.034535987530681225
18247,745,122,40,0.17757522064961845
18248,745,121,40,0.01653961432276077
18249,745,122,39,0.09524931072630212
18250,745,122,38,0.006930885003458884
18251,745,125,38,0.03208927010391407
18252,745,124,38,0.1982986799992134
18253,745,123,38,0.18702350114337615
18254,745,125,37,0.03168207500523466
18255,745,124,37,0.01225309046896479
18256,745,123,37,0.0011176188013642704
18257,746,127,56,0.010778141888779326
18258,746,126,56,0.025645926551159288
18259,746,127,55,0.020549098261558797
18260,746,126,55,0.1231994299983242
18261,746,125,55,0.05968826504689889
18262,746,126,54,0.1232789760750821
18263,746,125,54,0.12319683471072812
18264,746,126,53,0.11761515045901161
18265,746,125,53,0.11382508086402934
18266,746,124,55,0.00042230036565435794
18267,746,124,54,0.05407049544942042
18268,746,124,53,0.025566261953966857
18269,746,126,52,0.04560442562263716
18270,746,125,52,0.09678405294469118
18271,746,124,52,5.3106044384008915e-05
18272,746,125,51,0.008085131294916252
18273,746,124,51,6.733425296974104e-05
18274,746,127,54,0.04323294571908854
18275,746,127,53,0.008337042496703166
18276,747,126,47,0.0022767122282527858
18277,747,125,47,0.044630848020129635
18278,747,127,46,0.04884693140328356
18279,747,126,46,0.15284278427692397
18280,747,125,46,0.1543457182046868
18281,747,127,45,0.018288323760772128
18282,747,126,45,0.09861078501825456
18283,747,125,45,0.10427812770148849
18284,747,124,45,0.06544678121851662
18285,747,123,45,0.059796722554393826
18286,747,122,45,0.001279551023655044
18287,747,124,46,0.1381070363969965
18288,747,123,46,0.1055681544158846
18289,747,122,46,0.005681523776826499
18290,748,121,32,0.011252378765573239
18291,748,120,32,0.20801002218319456
18292,748,120,31,0.7714893692073111
18293,748,119,31,0.009248229843376476
18294,749,124,56,0.16388811590825922
18295,749,125,56,0.17930659317655123
18296,749,125,55,0.16504605412753254
18297,749,124,55,0.4493459959921805
18298,749,124,54,0.042413240795476724
18299,750,123,52,0.0661309919971446
18300,750,125,52,0.0070013397231467305
18301,750,124,52,0.3390025540772563
18302,750,125,51,0.10802052034240373
18303,750,124,51,0.47984459386019124
18304,751,121,33,0.04191400263962994
18305,751,121,32,0.010535219586970448
18306,751,120,33,0.13735556143115354
18307,751,119,33,0.002902445523811272
18308,751,120,32,0.7438951450446671
18309,751,119,32,0.06339762577357892
18310,752,121,33,0.029105901827588012
18311,752,120,33,0.9395885005545322
18312,752,119,33,0.022693951684200298
18313,752,120,32,0.00861164593367154
18314,753,123,53,0.002495095223039884
18315,753,123,52,0.9975049047769551
18316,754,123,52,0.999999999999999
18317,755,120,33,0.0012234096749608482
18318,755,119,33,0.03283352131236414
18319,755,120,32,0.005508472446609007
18320,755,119,32,0.9604345965660098
18321,756,125,53,0.03039330489844993
18322,756,124,54,0.07792448031244016
18323,756,123,54,0.08203764994649136
18324,756,123,53,0.13884547631928926
18325,756,123,52,0.0197764382639988
18326,756,124,53,0.3163567077145097
18327,756,125,52,0.07891111125480253
18328,756,124,52,0.2557548312899587
18329,757,127,45,0.0003420514178755984
18330,757,126,45,0.04194731842884779
18331,757,125,45,0.038108060476018425
18332,757,126,44,0.038763476791671934
18333,757,125,44,0.1021674968410449
18334,757,125,43,0.013161883771786804
18335,757,124,43,0.11345038530352286
18336,757,124,42,0.014864967505462142
18337,757,124,45,0.06654506557663468
18338,757,123,45,0.07061726995864712
18339,757,122,45,0.08495977307032118
18340,757,124,44,0.11460208294547179
18341,757,123,44,0.11452549708448585
18342,757,122,44,0.040492192525884554
18343,757,123,43,0.10331989812081077
18344,757,122,43,0.018923679244875237
18345,757,123,42,0.01684479133491564
18346,757,122,46,0.001493235402847231
18347,757,121,45,0.004870874198879888
18348,758,124,56,0.09711246307836752
18349,758,124,55,0.4068739302238366
18350,758,123,55,0.11181383266299057
18351,758,124,54,0.30862619544833836
18352,758,123,54,0.07557357858645901
18353,759,121,37,0.11833008207552917
18354,759,120,37,0.058065498706705854
18355,759,121,36,0.17829318388844728
18356,759,120,36,0.1849989453254431
18357,759,121,35,0.17861181974543067
18358,759,120,35,0.2056260569360536
18359,759,119,35,0.003324567839629881
18360,759,121,34,0.041998827952760796
18361,759,120,34,0.030751017529984336
18362,760,120,32,0.011410730089969885
18363,760,119,32,0.16426096572140647
18364,760,120,31,0.04046615908157622
18365,760,119,31,0.772693764815691
18366,760,119,30,0.011168380290963703
18367,761,124,58,0.0014616402565188658
18368,761,125,57,0.04290697446667465
18369,761,124,57,0.575314666904305
18370,761,123,57,0.03022623021198823
18371,761,124,56,0.24457274058326625
18372,761,125,56,0.10551774757724705
18373,762,122,45,0.48013394869703124
18374,762,122,46,0.0347754312527012
18375,762,121,46,0.022078289630581633
18376,762,121,45,0.46301233041982615
18377,763,122,45,0.01659982348362328
18378,763,123,47,0.02126744291748636
18379,763,123,46,0.16047269065867667
18380,763,122,46,0.6355544961954352
18381,763,122,47,0.006363606591589925
18382,763,121,46,0.15512921452539305
18383,763,121,45,0.004612725627840129
18384,764,127,72,0.0014850308487171341
18385,764,128,72,0.0068370106071660285
18386,764,128,71,0.024900409245562454
18387,764,127,71,0.0030054339250823047
18388,764,128,70,0.010435687225606045
18389,764,127,70,0.022754864281628654
18390,764,128,69,0.008679596893276235
18391,764,127,69,0.04331667703469977
18392,764,128,68,0.01593403746787795
18393,764,127,68,0.044225572167739084
18394,764,126,70,0.004647844291397975
18395,764,126,69,0.024542363629767732
18396,764,125,68,0.00010454325873275414
18397,764,129,67,0.01177724754444199
18398,764,129,66,0.03228335972522704
18399,764,128,66,0.04425497245055114
18400,764,129,65,0.030531988368213712
18401,764,128,65,0.04425497245056536
18402,764,129,64,0.040127764583310584
18403,764,128,64,0.039969113834740354
18404,764,126,68,0.03704560533310071
18405,764,128,67,0.04042781424579369
18406,764,127,67,0.04422557216773964
18407,764,126,67,0.04419614796814203
18408,764,127,66,0.04422557216774208
18409,764,126,66,0.04419614796814183
18410,764,127,65,0.044225572167736545
18411,764,126,65,0.0441961479681488
18412,764,125,65,0.023190891867254697
18413,764,127,64,0.028493614562137642
18414,764,125,67,0.005718561063391984
18415,764,125,66,0.017034080775147658
18416,764,126,64,0.044177273650516796
18417,764,125,64,0.014987048644895739
18418,764,126,63,0.008203419472929458
18419,764,125,63,0.00011621401715282024
18420,764,129,63,0.020751625013505005
18421,764,128,63,0.00011431523667063328
18422,764,127,63,0.0005825328736478907
18423,765,122,45,0.03478243913234771
18424,765,122,44,0.5097500054883943
18425,765,122,43,0.09332032537306062
18426,765,121,46,0.0026358565594507125
18427,765,121,45,0.3256603612258488
18428,765,121,44,0.033851012220895295
18429,766,123,54,0.21347689480271487
18430,766,123,53,0.7483176120649749
18431,766,122,53,0.034070072726366835
18432,766,123,52,0.004135420405943467
18433,767,125,61,0.0009063969970414675
18434,767,125,60,0.09243239617634767
18435,767,126,59,0.00719386148549836
18436,767,124,60,0.13323596140540156
18437,767,125,59,0.21266528609683838
18438,767,124,59,0.20984351045771102
18439,767,125,58,0.19606409430139204
18440,767,124,58,0.05897403717174666
18441,767,123,58,0.0002962533382038041
18442,767,125,57,0.0856942483046987
18443,767,123,59,0.0026700807747491815
18444,767,125,56,2.3873490326162058e-05
18445,768,122,44,0.055027645948351384
18446,768,121,46,1.9833403709286965e-06
18447,768,121,45,0.14406169708140712
18448,768,121,44,0.7266455969333773
18449,768,121,43,0.0742630766964488
18450,769,121,46,0.04374147297469845
18451,769,121,45,0.9562585270253081
18452,770,123,52,0.5007364423939921
18453,770,122,52,0.052604373409492804
18454,770,123,51,0.04744517354552758
18455,770,122,51,0.3992140106509853
18456,771,119,33,0.07933544459983245
18457,771,119,32,0.6109814839096143
18458,771,118,32,0.30968307149055574
18459,772,123,52,0.029763971053608743
18460,772,124,52,0.0020350404296936545
18461,772,124,51,0.06783129712420478
18462,772,124,50,0.07641723804177446
18463,772,123,51,0.13558445852446205
18464,772,122,51,0.09188969528674652
18465,772,121,51,0.0005488945619262412
18466,772,123,50,0.13854335998789666
18467,772,122,50,0.09593839042310834
18468,772,122,49,0.08840109105703639
18469,772,121,49,0.00013776546473327344
18470,772,124,49,0.09267544335261502
18471,772,123,49,0.13399979605998122
18472,772,124,48,0.02260718382289164
18473,772,123,48,0.023626374809301007
18474,773,119,32,0.15155133234180068
18475,773,118,32,0.14099730633421326
18476,773,119,31,0.12097795510205557
18477,773,118,31,0.586473406221683
18478,774,124,59,0.0307767086200947
18479,774,125,58,0.007746427780578661
18480,774,124,58,0.3131675809106178
18481,774,123,58,0.3554121096018926
18482,774,125,57,0.08912605540539949
18483,774,124,57,0.09443218982183156
18484,774,123,57,0.052658195592581974
18485,774,123,59,0.05138872739489883
18486,774,122,58,0.005242251247524971
18487,774,125,56,4.9753624545081344e-05
18488,775,124,56,0.05651086083787232
18489,775,123,56,0.00394161038112649
18490,775,124,55,0.016674989976462953
18491,775,123,55,0.21408091831423157
18492,775,123,54,0.2573311306713372
18493,775,122,54,0.06652310081501497
18494,775,123,53,0.06500107763958862
18495,775,122,53,0.31477324854627226
18496,775,121,53,0.005163062818096326
18497,776,119,36,0.12446100210821437
18498,776,118,36,0.05129150733923534
18499,776,120,35,0.23033192856473886
18500,776,119,35,0.3747030122404233
18501,776,118,35,0.00016416968546950213
18502,776,120,34,0.21904838006186375
18503,777,125,65,0.4160634257447861
18504,777,124,67,0.027847478060622575
18505,777,125,66,9.063898008881209e-05
18506,777,124,66,0.4259188566964795
18507,777,124,65,0.1300796005180261
18508,778,123,52,4.430578875203453e-05
18509,778,122,52,0.10964132131293704
18510,778,121,52,0.009584479784699736
18511,778,122,51,0.08919414600234943
18512,778,121,51,0.22566625098630677
18513,778,122,50,0.17502888410380277
18514,778,121,50,0.30591549804243084
18515,778,122,49,0.039481232045266566
18516,778,121,49,0.045443881933394624
18517,779,125,69,0.02255623627450426
18518,779,124,69,0.18876812553175426
18519,779,125,68,0.053606484408425234
18520,779,124,68,0.3321233789144337
18521,779,124,67,0.40294577487088035
18522,780,125,65,0.0014641738955938715
18523,780,124,67,0.08183318862741919
18524,780,124,66,0.185801363154304
18525,780,124,65,0.7258519301888674
18526,780,123,65,0.005049344133816128
18527,781,118,33,0.3133329145740233
18528,781,117,33,0.02444839289735087
18529,781,117,32,0.021221713359623015
18530,781,119,33,0.1548784748683113
18531,781,119,32,0.07631929216587441
18532,781,118,32,0.4097992121348167
18533,782,122,46,0.17819005330345686
18534,782,122,47,0.04240042392603173
18535,782,121,47,0.2509745523638719
18536,782,120,47,0.14713908378858676
18537,782,121,46,0.350962429430503
18538,782,120,46,0.03033345718754848
18539,783,123,53,0.04517066372635584
18540,783,122,53,0.15488188510434542
18541,783,123,52,0.24120023403758928
18542,783,122,52,0.4009732324719854
18543,783,121,53,0.04961372215516561
18544,783,121,52,0.10816026250452303
18545,784,121,33,0.009761165809450635
18546,784,118,36,0.08240239116930803
18547,784,120,35,0.005369036234330884
18548,784,119,35,0.2042245136395203
18549,784,118,35,0.19224561202424023
18550,784,118,34,0.00043781662714359774
18551,784,121,34,1.656826541977293e-06
18552,784,120,34,0.20548205942358955
18553,784,119,34,0.1652673517083519
18554,784,120,33,0.1348083965375837
18555,785,124,69,0.05099720168716709
18556,785,124,68,0.9332525345351591
18557,785,124,67,0.01575026377767231
18558,786,125,70,0.0060943362719591025
18559,786,124,70,0.011534444352642526
18560,786,126,69,0.0009766759171869113
18561,786,125,69,0.17234408332222725
18562,786,124,69,0.05846156712033794
18563,786,125,68,0.22871038581440767
18564,786,126,68,0.014602018220094179
18565,786,125,65,0.051036652196063424
18566,786,124,68,0.006939383635254349
18567,786,125,67,0.20301158497011107
18568,786,124,67,0.04672204692488743
18569,786,125,66,0.1432548837799743
18570,786,124,66,0.05514059558905767
18571,786,124,65,0.0011713418858380008
18572,787,123,58,0.02152535529467719
18573,787,124,57,0.0044763140145315985
18574,787,123,57,0.32898227101124233
18575,787,124,56,0.0313047721284982
18576,787,122,58,0.0221812073463454
18577,787,122,57,0.32830197849787246
18578,787,121,57,0.0059402287804782095
18579,787,122,56,0.07042403292648991
18580,787,121,56,0.010001268264049809
18581,787,123,56,0.17686257173581363
18582,788,123,57,0.00012332579028334484
18583,788,124,56,0.03128525991965716
18584,788,122,57,0.0012128791421408326
18585,788,122,56,0.14040860757846743
18586,788,121,56,0.03459107588297808
18587,788,123,56,0.09300188918320873
18588,788,123,55,0.0778114514879816
18589,788,123,54,0.01162851614020247
18590,788,122,54,0.14802110470556354
